INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
228672737,05/25/2021,18:01:00,BRONX,48,0,,true,<18,M,BLACK,25-44,M,WHITE HISPANIC,"1,013,843","247,870",40.846979627000046,-73.89303985699996,POINT (-73.89303985699996 40.846979627000046)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,"983,439","185,086",40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
231369851,07/26/2021,00:26:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK HISPANIC,"1,015,390","186,661",40.67897152900008,-73.88773188799998,POINT (-73.88773188799998 40.67897152900008)
227130667,04/20/2021,04:23:00,BROOKLYN,73,0,,true,25-44,M,BLACK,45-64,M,BLACK,"1,010,531","178,237",40.655865292000044,-73.90528294499995,POINT (-73.90528294499995 40.655865292000044)
233206524,09/07/2021,00:13:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,"1,018,747","183,640",40.67066712500008,-73.87564431799996,POINT (-73.87564431799996 40.67066712500008)
229235312,06/07/2021,17:34:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,"997,551","182,704",40.66815523100007,-73.95205491599995,POINT (-73.95205491599995 40.66815523100007)
224465138,02/16/2021,11:55:00,MANHATTAN,7,0,,false,25-44,M,BLACK,65+,F,WHITE,"988,222","200,837",40.71793522900003,-73.985672762,POINT (-73.985672762 40.71793522900003)
231792293,08/04/2021,13:40:00,MANHATTAN,32,0,,false,,,,18-24,M,BLACK,"1,002,309","236,836",40.81672559200007,-73.93475828499999,POINT (-73.93475828499999 40.81672559200007)
222539215,01/01/2021,01:11:00,QUEENS,102,0,HOTEL/MOTEL,false,,,,18-24,M,BLACK,"1,032,172","198,977",40.71270108700002,-73.82713997499997,POINT (-73.82713997499997 40.71270108700002)
233626999,09/15/2021,23:21:00,BRONX,47,0,,false,45-64,M,BLACK,45-64,M,BLACK,"1,022,219","262,412",40.886860911000035,-73.86268310799994,POINT (-73.86268310799994 40.886860911000035)
224954558,02/27/2021,22:30:00,MANHATTAN,10,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,"985,774","214,976",40.756744052000045,-73.99450053399994,POINT (-73.99450053399994 40.756744052000045)
233199174,09/06/2021,20:50:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,022,515","259,363",40.87849108700004,-73.86163001599994,POINT (-73.86163001599994 40.87849108700004)
229995493,06/23/2021,23:18:00,MANHATTAN,13,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"988,886","207,857",40.737203099000055,-73.98327259799999,POINT (-73.98327259799999 40.737203099000055)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,"1,010,706","243,782",40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
231641623,08/01/2021,04:13:00,BRONX,48,2,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,017,239","246,250",40.84252117200003,-73.88077326199993,POINT (-73.88077326199993 40.84252117200003)
225063424,03/02/2021,02:00:00,BRONX,45,0,HOSPITAL,false,,,,25-44,M,BLACK,"1,026,029","243,332",40.83447490800006,-73.84902284999998,POINT (-73.84902284999998 40.83447490800006)
227950663,05/08/2021,03:05:00,BRONX,41,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,015,849","233,172",40.806630883000025,-73.88585855399998,POINT (-73.88585855399998 40.806630883000025)
223820796,02/01/2021,12:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"1,020,637","237,482",40.81844220100004,-73.86853985099998,POINT (-73.86853985099998 40.81844220100004)
233459106,09/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,"998,205","190,419",40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
232623736,08/23/2021,17:40:00,MANHATTAN,14,0,,false,25-44,M,BLACK,45-64,M,WHITE,"986,465","212,195",40.74911076500007,-73.99200726699996,POINT (-73.99200726699996 40.74911076500007)
224353208,02/12/2021,18:37:00,BROOKLYN,60,0,,false,25-44,M,BLACK,25-44,M,BLACK,"984,092","149,560",40.57719185600007,-74.00057020999998,POINT (-74.00057020999998 40.57719185600007)
231633888,07/31/2021,01:45:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,"997,358","186,088",40.67744383900003,-73.952744049,POINT (-73.952744049 40.67744383900003)
226500706,04/04/2021,21:05:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"1,022,420","239,427",40.82377314600007,-73.86208704599994,POINT (-73.86208704599994 40.82377314600007)
234323834,09/30/2021,07:30:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,040,325","191,194",40.69129071300006,-73.79779584499995,POINT (-73.79779584499995 40.69129071300006)
226139414,03/25/2021,19:50:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,010,384","190,019",40.688204664000075,-73.90576706499998,POINT (-73.90576706499998 40.688204664000075)
232496781,08/19/2021,20:32:00,BROOKLYN,77,0,,false,45-64,M,BLACK,45-64,F,BLACK,"1,004,557","183,513",40.67036245800006,-73.92679774299995,POINT (-73.92679774299995 40.67036245800006)
228798151,05/27/2021,21:30:00,QUEENS,105,0,,false,,,,<18,M,BLACK,"1,058,925","180,924",40.662964620000025,-73.73083868899994,POINT (-73.73083868899994 40.662964620000025)
222526455,01/01/2021,17:10:00,BRONX,42,0,,false,,,,25-44,M,BLACK,"1,010,321","243,768",40.83573194000007,-73.90578578699996,POINT (-73.90578578699996 40.83573194000007)
230885993,07/15/2021,21:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"998,193","186,297",40.678016222000046,-73.94973324699998,POINT (-73.94973324699998 40.678016222000046)
230775122,07/12/2021,15:57:00,BRONX,48,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,013,762","251,197",40.85611152100006,-73.89331797999995,POINT (-73.89331797999995 40.85611152100006)
232264786,08/14/2021,00:13:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"998,989","189,991",40.688154120000036,-73.94685537799995,POINT (-73.94685537799995 40.688154120000036)
233762539,09/18/2021,19:41:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"998,288","227,463",40.79100658600004,-73.94930485999998,POINT (-73.94930485999998 40.79100658600004)
232924794,08/30/2021,01:45:00,QUEENS,102,0,,false,,,,25-44,M,BLACK,"1,030,429","191,280",40.691583930000036,-73.83347998599999,POINT (-73.83347998599999 40.691583930000036)
232291899,08/14/2021,04:11:00,BRONX,46,0,,false,,,,25-44,M,BLACK,"1,008,497","248,717",40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
227344212,04/25/2021,17:32:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,"983,439","185,086",40.674703240000035,-74.00292516799993,POINT (-74.00292516799993 40.674703240000035)
232299783,08/16/2021,00:16:00,QUEENS,102,0,,false,,,,18-24,M,BLACK,"1,026,232","187,669",40.68169347800006,-73.84863683499998,POINT (-73.84863683499998 40.68169347800006)
226503935,04/03/2021,18:23:00,BRONX,44,0,,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,008,053","241,673",40.82998817300006,-73.91398933899995,POINT (-73.91398933899995 40.82998817300006)
232733683,08/25/2021,23:30:00,BROOKLYN,67,0,,false,,,,25-44,F,BLACK,"997,321","177,773",40.65462106600006,-73.95289356199999,POINT (-73.95289356199999 40.65462106600006)
231369851,07/26/2021,00:26:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,"1,015,390","186,661",40.67897152900008,-73.88773188799998,POINT (-73.88773188799998 40.67897152900008)
234268729,09/29/2021,12:50:00,BRONX,48,0,,true,,,,18-24,M,BLACK,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
228307360,05/17/2021,04:00:00,BRONX,48,0,,false,,,,<18,M,BLACK HISPANIC,"1,015,735","250,750",40.854877825000074,-73.88618785299997,POINT (-73.88618785299997 40.854877825000074)
232592536,08/22/2021,03:00:00,BRONX,42,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,013,267","243,664",40.83543730200005,-73.89513995899993,POINT (-73.89513995899993 40.83543730200005)
233799737,09/20/2021,04:05:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK HISPANIC,"1,006,294","252,944",40.86092831600007,-73.920308429,POINT (-73.920308429 40.86092831600007)
231866556,08/05/2021,22:50:00,QUEENS,106,0,,false,25-44,M,BLACK,45-64,M,BLACK,"1,037,369","187,502",40.68117527600003,-73.80848420799998,POINT (-73.80848420799998 40.68117527600003)
233459106,09/10/2021,17:35:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"998,205","190,419",40.68933015300007,-73.94968144799998,POINT (-73.94968144799998 40.68933015300007)
230835286,07/14/2021,19:45:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,"1,027,139","261,907",40.88545230600005,-73.84489274799995,POINT (-73.84489274799995 40.88545230600005)
228257174,05/15/2021,04:03:00,BRONX,43,0,,false,,,,25-44,M,BLACK,"1,021,692","236,084",40.81460067800003,-73.86473607599999,POINT (-73.86473607599999 40.81460067800003)
231562493,07/29/2021,18:55:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,047,410","156,429",40.595820856000046,-73.77257302099997,POINT (-73.77257302099997 40.595820856000046)
229861112,06/21/2021,02:30:00,MANHATTAN,32,0,,true,,,,25-44,M,BLACK,"1,000,068","237,698",40.81909583700008,-73.94285248799997,POINT (-73.94285248799997 40.81909583700008)
232444798,08/18/2021,22:55:00,BRONX,40,0,,true,<18,M,BLACK,18-24,M,BLACK,"1,009,546","235,539",40.81314793300004,-73.908617511,POINT (-73.908617511 40.81314793300004)
230748641,07/12/2021,01:51:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,"1,013,808","176,426",40.65088416300006,-73.89348036399997,POINT (-73.89348036399997 40.65088416300006)
223786434,01/31/2021,07:30:00,MANHATTAN,34,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,005,965","256,062",40.86948709400008,-73.92148771999997,POINT (-73.92148771999997 40.86948709400008)
229993321,06/23/2021,20:15:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,012,059","244,779",40.83850153900005,-73.89950079699997,POINT (-73.89950079699997 40.83850153900005)
230713944,07/10/2021,01:40:00,BRONX,43,0,,false,,,,18-24,M,BLACK,"1,025,108","243,208",40.83413887300003,-73.85235185799998,POINT (-73.85235185799998 40.83413887300003)
229161013,06/05/2021,17:50:00,BRONX,44,0,,false,<18,M,BLACK,25-44,M,WHITE HISPANIC,"1,007,847","245,236",40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
228252165,05/16/2021,00:31:00,BRONX,46,0,,true,<18,M,BLACK,25-44,M,WHITE HISPANIC,"1,013,126","251,758",40.85765340100005,-73.89561464899998,POINT (-73.89561464899998 40.85765340100005)
233684859,09/16/2021,23:51:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,000,951","193,839",40.69871250500006,-73.93977123699995,POINT (-73.93977123699995 40.69871250500006)
225439054,03/10/2021,16:45:00,BROOKLYN,77,0,,false,,,,18-24,F,BLACK,"1,004,557","183,513",40.67036245800006,-73.92679774299995,POINT (-73.92679774299995 40.67036245800006)
232924791,08/30/2021,20:20:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,"1,014,980","186,801",40.67935723000005,-73.88920942899993,POINT (-73.88920942899993 40.67935723000005)
226503934,04/04/2021,21:05:00,BRONX,48,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,013,843","249,122",40.85041599500005,-73.89303433099997,POINT (-73.89303433099997 40.85041599500005)
226803058,04/11/2021,16:26:00,BROOKLYN,77,0,,true,,,,25-44,M,BLACK,"1,001,484","183,731",40.670967334000075,-73.93787488799995,POINT (-73.93787488799995 40.670967334000075)
229412952,06/11/2021,05:17:00,BROOKLYN,75,0,,true,18-24,M,BLACK,25-44,M,BLACK,"1,014,046","186,272",40.67790843800003,-73.89257914799998,POINT (-73.89257914799998 40.67790843800003)
229034050,06/02/2021,04:30:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,"1,051,091","190,479",40.68925345100007,-73.75898108699994,POINT (-73.75898108699994 40.68925345100007)
225168412,03/04/2021,11:00:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,"1,017,254","239,181",40.823118759000074,-73.88075382799997,POINT (-73.88075382799997 40.823118759000074)
231866064,08/05/2021,22:10:00,BRONX,44,0,GROCERY/BODEGA,false,,,,18-24,M,BLACK,"1,006,609","241,838",40.83044482400004,-73.91920667799997,POINT (-73.91920667799997 40.83044482400004)
223201958,01/16/2021,19:48:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,true,25-44,F,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,"960,041","163,798",40.616239224000026,-74.08720051399997,POINT (-74.08720051399997 40.616239224000026)
232862314,08/28/2021,08:04:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,"1,009,230","171,596",40.637640955000045,-73.90999642499997,POINT (-73.90999642499997 40.637640955000045)
231941260,08/07/2021,20:49:00,MANHATTAN,34,0,,false,18-24,M,BLACK,<18,M,BLACK,"1,005,602","254,991",40.866548411000046,-73.92280361099995,POINT (-73.92280361099995 40.866548411000046)
225385468,03/09/2021,22:09:00,QUEENS,103,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,052,627","196,895",40.70685207700007,-73.75337735499993,POINT (-73.75337735499993 40.70685207700007)
230741369,07/11/2021,15:18:00,BRONX,48,0,,true,<18,M,BLACK,<18,M,BLACK,"1,016,838","250,252",40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
233458827,09/12/2021,22:30:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,"995,134","180,366",40.66174123900004,-73.96077132399995,POINT (-73.96077132399995 40.66174123900004)
227384909,04/26/2021,20:00:00,BRONX,48,0,,false,,,,<18,M,BLACK HISPANIC,"1,015,300","247,120",40.84491609600008,-73.887777122,POINT (-73.887777122 40.84491609600008)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,18-24,M,WHITE HISPANIC,25-44,F,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
227550940,04/29/2021,14:42:00,BROOKLYN,70,0,,true,<18,M,BLACK,<18,M,BLACK,"996,830","165,985",40.62226623300006,-73.95468510199998,POINT (-73.95468510199998 40.62226623300006)
229100210,06/04/2021,03:08:00,STATEN ISLAND,120,0,,false,,,,25-44,M,WHITE HISPANIC,"961,210","163,859",40.61640977400003,-74.08299006999994,POINT (-74.08299006999994 40.61640977400003)
227496845,04/28/2021,15:40:00,QUEENS,109,0,,false,,,,18-24,M,BLACK,"1,041,454","216,742",40.761406349000026,-73.79350753799997,POINT (-73.79350753799997 40.761406349000026)
226705488,04/08/2021,19:45:00,QUEENS,105,0,PVT HOUSE,false,,,,25-44,M,BLACK,"1,054,819","196,381",40.705424063000066,-73.74547661799994,POINT (-73.74547661799994 40.705424063000066)
226542635,03/14/2021,23:15:00,BROOKLYN,78,0,,false,,,,25-44,M,BLACK,"991,500","191,861",40.69329614200007,-73.97385729199993,POINT (-73.97385729199993 40.69329614200007)
232188182,08/12/2021,17:05:00,MANHATTAN,9,0,,false,45-64,M,BLACK,45-64,M,BLACK,"991,074","203,262",40.72458953000006,-73.97538193299994,POINT (-73.97538193299994 40.72458953000006)
224465137,02/16/2021,20:48:00,BRONX,44,0,DEPT STORE,false,45-64,M,BLACK,25-44,M,BLACK,"1,007,961","246,839",40.84416759000004,-73.91430351799994,POINT (-73.91430351799994 40.84416759000004)
228367829,05/18/2021,23:27:00,BRONX,40,0,,true,,,,18-24,M,BLACK,"1,005,530","233,943",40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
228109390,05/12/2021,23:11:00,BROOKLYN,83,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,006,489","190,021",40.68822079700004,-73.91981169999997,POINT (-73.91981169999997 40.68822079700004)
226321042,03/30/2021,13:35:00,MANHATTAN,7,0,,false,18-24,M,BLACK,18-24,M,BLACK,"987,721","202,253",40.72182201900005,-73.98747935099993,POINT (-73.98747935099993 40.72182201900005)
228564723,05/21/2021,17:00:00,BRONX,43,0,,false,,,,25-44,M,WHITE HISPANIC,"1,019,730","241,806",40.83031403200005,-73.871793859,POINT (-73.871793859 40.83031403200005)
229494939,06/12/2021,16:25:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,"1,000,919","176,238",40.65040178300006,-73.939930168,POINT (-73.939930168 40.65040178300006)
227344207,04/24/2021,03:56:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"996,897","187,335",40.68086724300008,-73.95440372099996,POINT (-73.95440372099996 40.68086724300008)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
225063426,03/02/2021,06:44:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,005,210","182,059",40.666370031000035,-73.92444829699998,POINT (-73.92444829699998 40.666370031000035)
227647479,05/02/2021,22:17:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,515","183,436",40.67013835000005,-73.90892519399995,POINT (-73.90892519399995 40.67013835000005)
229188281,06/06/2021,04:22:00,MANHATTAN,13,0,,true,25-44,M,BLACK,25-44,M,BLACK,"990,438","208,520",40.73902192000002,-73.97767164799995,POINT (-73.97767164799995 40.73902192000002)
227550941,04/29/2021,21:20:00,BRONX,42,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,011,125","241,994",40.83086041200004,-73.90288739199997,POINT (-73.90288739199997 40.83086041200004)
228162570,05/13/2021,05:46:00,BROOKLYN,67,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"1,006,072","179,857",40.66032394600006,-73.92134822999998,POINT (-73.92134822999998 40.66032394600006)
222563765,01/02/2021,15:36:00,QUEENS,115,0,,true,45-64,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,019,852","215,449",40.75797077400005,-73.87149272899995,POINT (-73.87149272899995 40.75797077400005)
224950993,02/27/2021,03:30:00,BRONX,40,0,BAR/NIGHT CLUB,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,004,068","234,460",40.81020036500007,-73.92841042499998,POINT (-73.92841042499998 40.81020036500007)
225908301,03/20/2021,16:30:00,BROOKLYN,63,0,,false,,,,25-44,M,BLACK,"1,003,232","167,630",40.62677001000004,-73.93161886199994,POINT (-73.93161886199994 40.62677001000004)
232265326,08/14/2021,12:50:00,BRONX,42,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,"1,012,880","241,536",40.82959782000006,-73.89654757799997,POINT (-73.89654757799997 40.82959782000006)
232497428,08/19/2021,22:50:00,BROOKLYN,81,0,GROCERY/BODEGA,false,45-64,M,BLACK,25-44,M,BLACK,"1,007,519","189,659",40.68722454200008,-73.91609896199996,POINT (-73.91609896199996 40.68722454200008)
227127703,04/19/2021,19:20:00,BRONX,49,0,,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,"1,023,415","253,740",40.863053742000034,-73.85840836499993,POINT (-73.85840836499993 40.863053742000034)
228676425,05/25/2021,20:19:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,"996,335","233,719",40.80818048700007,-73.95634663099996,POINT (-73.95634663099996 40.80818048700007)
231974218,08/09/2021,01:06:00,BRONX,40,0,,false,,,,18-24,M,BLACK,"1,006,343","234,270",40.80967347200004,-73.92019278899994,POINT (-73.92019278899994 40.80967347200004)
226598087,04/06/2021,19:21:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,"1,005,141","187,645",40.68170250500003,-73.92467970499997,POINT (-73.92467970499997 40.68170250500003)
234101078,09/26/2021,22:31:00,BRONX,44,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,006,176","243,360",40.83462336000007,-73.92076635799998,POINT (-73.92076635799998 40.83462336000007)
234071999,09/24/2021,03:15:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,"1,049,434","184,137",40.67185851800008,-73.76501733899994,POINT (-73.76501733899994 40.67185851800008)
226323781,03/30/2021,23:45:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,036,867","153,432",40.587663570000075,-73.81055977899997,POINT (-73.81055977899997 40.587663570000075)
230418793,07/02/2021,23:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,F,BLACK,"1,023,464","262,043",40.88584267800008,-73.85818261899993,POINT (-73.85818261899993 40.88584267800008)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,true,<18,M,BLACK,<18,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
222772733,01/07/2021,15:50:00,BROOKLYN,79,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,707","190,252",40.68886747800008,-73.94065995799998,POINT (-73.94065995799998 40.68886747800008)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
230562012,07/07/2021,16:20:00,QUEENS,110,0,,true,18-24,M,WHITE,<18,M,WHITE HISPANIC,"1,020,380","212,045",40.748625524000026,-73.86960515699997,POINT (-73.86960515699997 40.748625524000026)
231810235,08/04/2021,21:36:00,BROOKLYN,94,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,001,350","201,326",40.71926178300004,-73.93831327799995,POINT (-73.93831327799995 40.71926178300004)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,18-24,M,BLACK HISPANIC,"1,020,808","262,493",40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
232291475,08/15/2021,13:09:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,007,684","235,949",40.81427840300007,-73.91534270799998,POINT (-73.91534270799998 40.81427840300007)
233790860,09/18/2021,23:17:00,BRONX,44,0,,false,,,,<18,M,BLACK HISPANIC,"1,010,270","246,284",40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,65+,F,WHITE HISPANIC,"1,018,623","214,936",40.75656758500002,-73.87593153399997,POINT (-73.87593153399997 40.75656758500002)
232978776,08/31/2021,19:20:00,BROOKLYN,60,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,F,BLACK,"983,796","149,516",40.57707107300007,-74.00163575499994,POINT (-74.00163575499994 40.57707107300007)
231638077,08/01/2021,04:50:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,"1,045,755","191,431",40.69190515300004,-73.77821326299994,POINT (-73.77821326299994 40.69190515300004)
229822334,06/19/2021,22:05:00,MANHATTAN,25,0,,false,,,,18-24,F,BLACK,"1,000,558","231,080",40.80093037300003,-73.94109824099996,POINT (-73.94109824099996 40.80093037300003)
230232276,06/29/2021,14:35:00,BRONX,48,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,013,685","249,148",40.850487886000046,-73.89360532499995,POINT (-73.89360532499995 40.850487886000046)
231633889,07/30/2021,23:56:00,BRONX,42,0,,false,25-44,M,WHITE HISPANIC,UNKNOWN,U,UNKNOWN,"1,012,880","241,536",40.82959782000006,-73.89654757799997,POINT (-73.89654757799997 40.82959782000006)
232390408,08/17/2021,22:20:00,BROOKLYN,73,0,GROCERY/BODEGA,false,,,,25-44,M,BLACK,"1,010,184","182,785",40.66834956600008,-73.90651606299997,POINT (-73.90651606299997 40.66834956600008)
229188687,06/05/2021,21:30:00,QUEENS,101,0,PVT HOUSE,false,25-44,M,BLACK,25-44,M,BLACK,"1,046,325","156,118",40.59497489300003,-73.77648276299993,POINT (-73.77648276299993 40.59497489300003)
234143773,09/27/2021,10:20:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,"1,003,553","181,953",40.666082852000045,-73.93042147799997,POINT (-73.93042147799997 40.666082852000045)
224747405,02/23/2021,22:21:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,18-24,F,BLACK,"996,789","178,574",40.65682040400003,-73.95480940099996,POINT (-73.95480940099996 40.65682040400003)
233199172,09/06/2021,18:00:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"987,094","202,504",40.72251117700006,-73.98974123199997,POINT (-73.98974123199997 40.72251117700006)
233173932,09/04/2021,03:28:00,BRONX,45,0,,false,,,,45-64,M,BLACK,"1,032,170","260,888",40.88262959000008,-73.82670539599997,POINT (-73.82670539599997 40.88262959000008)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,false,25-44,M,BLACK,<18,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
229579330,06/15/2021,12:40:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,WHITE,"1,036,732","207,396",40.73578327800004,-73.81062580299994,POINT (-73.81062580299994 40.73578327800004)
234071998,09/25/2021,01:45:00,QUEENS,104,0,,false,,,,18-24,M,BLACK,"1,015,583","199,696",40.71474886800007,-73.88697542799997,POINT (-73.88697542799997 40.71474886800007)
226203718,03/27/2021,02:23:00,BRONX,52,0,,false,,,,25-44,F,WHITE HISPANIC,"1,018,052","257,046",40.87214986200007,-73.87778049799994,POINT (-73.87778049799994 40.87214986200007)
233588118,09/15/2021,01:13:00,MANHATTAN,25,0,,true,,,,25-44,M,BLACK,"1,001,508","232,696",40.80536404400005,-73.93766276299993,POINT (-73.93766276299993 40.80536404400005)
224069696,02/06/2021,04:50:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,009,142","187,708",40.681865079000026,-73.91025402099996,POINT (-73.91025402099996 40.681865079000026)
228299908,05/17/2021,23:05:00,BROOKLYN,73,0,,true,,,,25-44,F,BLACK,"1,006,906","183,999",40.67169072000007,-73.91832832099993,POINT (-73.91832832099993 40.67169072000007)
